vehicle_id,task_id,execution_location,size,distance,transfer_rate,execution_cycles,start_time,end_time,release_time,response_time,transmission_time,execution_time,execution_energy,transfer_energy,total_energy
1,1,0,4000000,180.12362227092814,0,9000000000,1,9001,1,9000,0,9000,0.8999999999999999,0,0.8999999999999999
1,3,1,3000000,183.89026211303306,1173206.3323137874,4000000000,8558,9358,6001,3357,2557,800,0,0.7671284881535099,0.7671284881535099
1,2,1,9000000,178.2195253051696,1328372.1139348727,9000000000,9776,11576,3001,8575,6775,1800,0,2.0325629932128906,2.0325629932128906
1,4,0,7000000,174.2800496327678,0,8000000000,9001,17001,9001,8000,0,8000,0.7999999999999999,0,0.7999999999999999
1,5,0,10000000,153.93124861443826,0,2000000000,17001,19001,12001,7000,0,2000,0.19999999999999998,0,0.19999999999999998
1,7,1,7000000,115.7584813307431,7164544.909383026,5000000000,20057,21057,18001,3056,977,1000,0,0.29311003372311073,0.29311003372311073
1,6,0,7000000,134.19435792908735,0,6000000000,19001,25001,15001,10000,0,6000,0.6,0,0.6
1,9,1,9000000,92.84315914487185,16231834.682887789,2000000000,25290,25690,24001,1689,554,400,0,0.16633979169627952,0.16633979169627952
1,10,1,10000000,78.80699524788392,28577460.437299713,8000000000,27351,28951,27001,1950,350,1600,0,0.10497783757175136,0.10497783757175136
1,11,1,5000000,69.22982666452369,43048520.651141025,5000000000,30117,31117,30001,1116,116,1000,0,0.034844402950702597,0.034844402950702597
1,8,0,8000000,105.52037954821806,0,10000000000,25001,35001,21001,14000,0,10000,0.9999999999999999,0,0.9999999999999999
1,13,1,9000000,66.61727403609366,48249021.153162636,8000000000,36188,37788,36001,1787,187,1600,0,0.055959684475858425,0.055959684475858425
1,12,0,4000000,67.05641281786552,0,8000000000,35001,43001,33001,10000,0,8000,0.7999999999999999,0,0.7999999999999999
1,15,1,7000000,83.9798862823712,23074554.17041278,7000000000,42304,43704,42001,1703,303,1400,0,0.09100934234702196,0.09100934234702196
1,14,0,9000000,72.3964867932139,0,3000000000,43001,46001,39001,7000,0,3000,0.3,0,0.3
1,18,1,8000000,135.67610290688629,3884946.4135141578,3000000000,53060,53660,51001,2659,2059,600,0,0.6177691387586121,0.6177691387586121
1,16,0,3000000,99.35792670944781,0,9000000000,46001,55001,45001,10000,0,9000,0.8999999999999999,0,0.8999999999999999
1,20,1,3000000,176.06610690306067,1393926.5036305662,2000000000,59153,59553,57001,2552,2152,400,0,0.6456581445692404,0.6456581445692404
1,17,0,2000000,116.67081211682725,0,9000000000,55001,64001,48001,16000,0,9000,0.8999999999999999,0,0.8999999999999999
1,21,1,4000000,196.22274893599877,906601.4149585579,3000000000,64413,65013,60001,5012,4412,600,0,1.3236246714382789,1.3236246714382789
1,19,0,9000000,155.56204324963076,0,3000000000,64001,67001,54001,13000,0,3000,0.3,0,0.3
1,23,1,3000000,193.24822638254668,963342.1712538899,7000000000,69115,70515,66001,4514,3114,1400,0,0.934247484285419,0.934247484285419
1,22,1,6000000,198.36412679716057,868313.9305856697,4000000000,70515,71315,63001,8314,6910,800,0,2.0729829806898485,2.0729829806898485
1,24,1,2000000,192.04401578804794,987566.6976269817,4000000000,71315,72115,69001,3114,2025,800,0,0.6075539013635601,0.6075539013635601
1,25,1,7000000,194.85996253720256,932065.7250025843,4000000000,79789,80589,72001,8588,7510,800,0,2.253059997452623,2.253059997452623
1,26,0,5000000,201.5371402496324,0,9000000000,75001,84001,75001,9000,0,9000,0.8999999999999999,0,0.8999999999999999
1,27,0,6000000,211.68817161098065,0,2000000000,84001,86001,78001,8000,0,2000,0.19999999999999998,0,0.19999999999999998
1,28,0,10000000,224.82935239865807,0,10000000000,86001,96001,81001,15000,0,10000,0.9999999999999999,0,0.9999999999999999
1,29,0,7000000,240.4917597340915,0,2000000000,96001,98001,84001,14000,0,2000,0.19999999999999998,0,0.19999999999999998
1,30,0,6000000,249.97665971046177,0,4000000000,98001,102001,87001,15000,0,4000,0.39999999999999997,0,0.39999999999999997
1,31,0,3000000,233.35631660617204,0,8000000000,102001,110001,90001,20000,0,8000,0.7999999999999999,0,0.7999999999999999
1,37,1,2000000,222.8499192281657,546323.9683476437,7000000000,111662,113062,108001,5061,3661,1400,0,1.098249454100832,1.098249454100832
1,32,0,3000000,219.02614113388384,0,5000000000,110001,115001,93001,22000,0,5000,0.49999999999999994,0,0.49999999999999994
1,34,1,10000000,220.17305579929618,573274.0263605905,5000000000,116445,117445,99001,18444,17444,1000,0,5.233099463873136,5.233099463873136
1,33,0,4000000,209.20176528891915,0,3000000000,115001,118001,96001,22000,0,3000,0.3,0,0.3
1,35,0,3000000,240.65468123433624,0,7000000000,118001,125001,102001,23000,0,7000,0.7,0,0.7
1,36,0,2000000,243.55827988389146,0,5000000000,125001,130001,105001,25000,0,5000,0.49999999999999994,0,0.49999999999999994
1,44,1,4000000,38.68715161394029,161403756.89455852,8000000000,129026,130626,129001,1625,25,1600,0,0.007434771179359432,0.007434771179359432
1,47,1,5000000,52.5495290178704,89513905.10922478,3000000000,138057,138657,138001,656,56,600,0,0.016757173069029907,0.016757173069029907
1,38,0,9000000,206.75429209571445,0,9000000000,130001,139001,111001,28000,0,9000,0.8999999999999999,0,0.8999999999999999
1,39,0,2000000,177.13851077617196,0,5000000000,139001,144001,114001,30000,0,5000,0.49999999999999994,0,0.49999999999999994
2,1,1,6000000,186.13618938830783,1118027.779437663,4000000000,5368,6168,1,6167,5367,800,0,1.6099778852591213,1.6099778852591213
2,2,0,3000000,183.10767214947603,0,8000000000,3001,11001,3001,8000,0,8000,0.7999999999999999,0,0.7999999999999999
2,3,0,8000000,177.28988352413114,0,10000000000,11001,21001,6001,15000,0,10000,0.9999999999999999,0,0.9999999999999999
