vehicle_id,task_id,execution_location,size,distance,transfer_rate,execution_cycles,start_time,end_time,release_time,response_time,transmission_time,execution_time,execution_energy,transfer_energy,total_energy
10,1,0,4000000,,0,9000000000,1,9001,1,9000,0,9000,0.8999999999999999,0,0.8999999999999999
10,24,1,5000000,138.6131469233709,3573761.878759146,5000000000,8994,9994,2301,7693,1399,1000,0,0.41972578221154966,0.41972578221154966
11,17,1,4000000,153.6050210767864,2389522.5333885187,4000000000,5957,6757,1601,5156,1674,800,0,0.5021923766076865,0.5021923766076865
11,3,0,9000000,,0,8000000000,201,8201,201,8000,0,8000,0.7999999999999999,0,0.7999999999999999
12,8,1,3000000,133.0748064060211,4188821.147325643,8000000000,1417,3017,701,2316,716,1600,0,0.2148575860238401,0.2148575860238401
12,20,1,2000000,134.80033902034518,3984127.7716743723,6000000000,3017,4217,1901,2316,502,1200,0,0.1505975797929401,0.1505975797929401
12,5,1,9000000,132.8750695202076,4213341.306919967,5000000000,4217,5217,401,4816,2136,1000,0,0.6408215720776136,0.6408215720776136
12,6,1,9000000,132.92990709392672,4206591.800033577,7000000000,5217,6617,501,6116,2139,1400,0,0.641849774912424,0.641849774912424
12,17,1,6000000,134.2251794560171,4050961.9518806334,2000000000,6617,7017,1601,5416,1481,400,0,0.4443389055195548,0.4443389055195548
12,29,1,2000000,137.11267191620183,3728743.0250934097,2000000000,7017,7417,2801,4616,536,400,0,0.16091213472265745,0.16091213472265745
12,1,0,3000000,,0,8000000000,1,8001,1,8000,0,8000,0.7999999999999999,0,0.7999999999999999
12,14,1,9000000,133.7484841035591,4107401.5449129995,3000000000,7417,8017,1301,6716,2191,600,0,0.6573499012639608,0.6573499012639608
13,1,0,10000000,,0,5000000000,1,5001,1,5000,0,5000,0.49999999999999994,0,0.49999999999999994
13,8,1,3000000,121.13401586672508,6023150.419611173,4000000000,8241,9041,701,8340,498,800,0,0.1494234640180379,0.1494234640180379
14,4,0,6000000,,0,6000000000,301,6301,301,6000,0,6000,0.6,0,0.6
15,1,1,4000000,154.75170596797955,2320596.4057487817,5000000000,1725,2725,1,2724,1724,1000,0,0.517108445495846,0.517108445495846
15,3,0,7000000,,0,4000000000,201,4201,201,4000,0,4000,0.39999999999999997,0,0.39999999999999997
15,2,1,5000000,154.7463411522224,2320913.106210284,9000000000,2725,4525,101,4424,2154,1800,0,0.6462973542552325,0.6462973542552325
15,16,1,2000000,153.70948864660244,2383139.089343174,7000000000,4525,5925,1501,4424,839,1400,0,0.25176877114854773,0.25176877114854773
15,12,1,5000000,154.16688425209875,2355437.4022838403,4000000000,5925,6725,1101,5624,2123,800,0,0.6368243955647451,0.6368243955647451
15,21,1,3000000,152.9889675760968,2427599.629229786,8000000000,6725,8325,2001,6324,1236,1600,0,0.3707365865291167,0.3707365865291167
15,22,1,3000000,152.8208238428259,2438122.4678761885,8000000000,8325,9925,2101,7824,1230,1600,0,0.36913650231195166,0.36913650231195166
16,1,0,6000000,,0,4000000000,1,4001,1,4000,0,4000,0.39999999999999997,0,0.39999999999999997
16,4,0,7000000,,0,5000000000,4001,9001,301,8700,0,5000,0.49999999999999994,0,0.49999999999999994
17,2,1,3000000,103.66335128674936,10853341.115271615,4000000000,1041,1841,101,1740,276,800,0,0.08292377346673643,0.08292377346673643
17,1,0,4000000,,0,4000000000,1,4001,1,4000,0,4000,0.39999999999999997,0,0.39999999999999997
17,3,1,4000000,103.64252795064392,10861441.02191253,6000000000,4641,5841,201,5640,368,1200,0,0.11048257754924481,0.11048257754924481
17,4,1,7000000,103.61131405401632,10873596.215762367,5000000000,6841,7841,301,7540,644,1000,0,0.19312837798371063,0.19312837798371063
17,8,1,4000000,103.35735145600432,10973100.246748937,2000000000,7841,8241,701,7540,365,400,0,0.10935833748129029,0.10935833748129029
18,2,1,4000000,138.60859461086818,3574219.9508648743,3000000000,1220,1820,101,1719,1119,600,0,0.3357375921170238,0.3357375921170238
18,1,0,10000000,,0,2000000000,1,2001,1,2000,0,2000,0.19999999999999998,0,0.19999999999999998
18,17,1,2000000,141.35436356901045,3310586.6843741797,10000000000,2205,4205,1601,2604,604,2000,0,0.18123675867844605,0.18123675867844605
18,7,1,9000000,139.01159735791825,3533946.819694541,5000000000,4205,5205,601,4604,2547,1000,0,0.7640182882642745,0.7640182882642745
18,15,1,6000000,140.73443963721172,3367954.8559499276,10000000000,5205,7205,1401,5804,1781,2000,0,0.5344489688809418,0.5344489688809418
18,5,1,10000000,138.78664561116824,3556357.5062443516,6000000000,7205,8405,401,8004,2812,1200,0,0.8435597362561318,0.8435597362561318
18,22,1,4000000,143.2351077773881,3143763.431676144,7000000000,8405,9805,2101,7704,1272,1400,0,0.38170811070227456,0.38170811070227456
19,1,1,2000000,134.86838102387085,3976311.190578214,3000000000,2641,3241,1,3240,503,600,0,0.15089362256698807,0.15089362256698807
19,6,0,3000000,,0,3000000000,501,3501,501,3000,0,3000,0.3,0,0.3
20,6,1,2000000,151.24869718447164,2539292.8443906438,3000000000,2583,3183,501,2682,788,600,0,0.23628625635889683,0.23628625635889683
20,2,0,6000000,,0,7000000000,101,7101,101,7000,0,7000,0.7,0,0.7
20,24,1,2000000,150.49034022155706,2589950.5023559816,8000000000,8183,9783,2301,7482,772,1600,0,0.23166465901730643,0.23166465901730643
