vehicle_id,task_id,execution_location,size,distance,transfer_rate,execution_cycles,start_time,end_time,release_time,response_time,transmission_time,execution_time,execution_energy,transfer_energy,total_energy
5,9,0,6000000,215.1743711504695,0,6000000000,33001,39001,24001,15000,0,6000,0.6,0,0.6
5,11,0,9000000,204.01705345387182,0,4000000000,39001,43001,30001,13000,0,4000,0.39999999999999997,0,0.39999999999999997
5,15,1,3000000,178.43626985565464,1321988.3037029419,3000000000,46729,47329,42001,5328,2269,600,0,0.6807927101011894,0.6807927101011894
5,12,0,9000000,187.92640181730715,0,9000000000,43001,52001,33001,19000,0,9000,0.8999999999999999,0,0.8999999999999999
5,16,1,6000000,182.94408681343054,1197464.3569715659,5000000000,51529,52529,45001,7528,5011,1000,0,1.5031762653481147,1.5031762653481147
5,13,0,8000000,180.31335862880488,0,4000000000,52001,56001,36001,20000,0,4000,0.39999999999999997,0,0.39999999999999997
5,17,1,7000000,182.94408681343054,1197464.3569715659,6000000000,56326,57526,48001,9525,5846,1200,0,1.7537056429061337,1.7537056429061337
5,14,0,9000000,175.98571305648645,0,3000000000,56001,59001,39001,20000,0,3000,0.3,0,0.3
5,18,1,10000000,185.74687561302346,1127357.4571982967,5000000000,63926,64926,51001,13925,8870,1000,0,2.6610903053372135,2.6610903053372135
5,19,0,6000000,195.73686750328872,0,7000000000,59001,66001,54001,12000,0,7000,0.7,0,0.7
5,21,1,5000000,233.76992813448012,451472.669695117,5000000000,71560,72560,60001,12559,11075,1000,0,3.3224602521631303,3.3224602521631303
5,20,0,2000000,212.81338139318217,0,8000000000,66001,74001,57001,17000,0,8000,0.7999999999999999,0,0.7999999999999999
5,23,1,3000000,208.3912670914979,713637.592996784,4000000000,80527,81327,66001,15326,4204,800,0,1.2611443242789704,1.2611443242789704
5,24,0,4000000,196.04863172182556,0,10000000000,74001,84001,69001,15000,0,10000,0.9999999999999999,0,0.9999999999999999
5,25,0,3000000,192.49258401299517,0,6000000000,84001,90001,72001,18000,0,6000,0.6,0,0.6
5,22,1,9000000,228.787486545921,491965.8308833923,3000000000,89727,90327,63001,27326,18294,600,0,5.488186029407324,5.488186029407324
5,26,1,7000000,187.28266177091777,1091105.7061737028,3000000000,90327,90927,75001,15926,6416,600,0,1.9246531184996682,1.9246531184996682
5,29,1,2000000,175.71379513288082,1405031.138802172,8000000000,93392,94992,84001,10991,1423,1600,0,0.42703679899330677,0.42703679899330677
6,1,0,6000000,222.7320731282318,0,5000000000,1,5001,1,5000,0,5000,0.49999999999999994,0,0.49999999999999994
6,4,1,2000000,197.5051295536397,883426.0591488355,2000000000,11265,11665,9001,2664,2264,400,0,0.6791739883449768,0.6791739883449768
6,3,1,4000000,206.78222360734978,735996.1756932989,4000000000,11665,12465,6001,6464,5435,800,0,1.630443254504163,1.630443254504163
6,2,1,10000000,217.9136464290385,597322.3201477416,8000000000,19742,21342,3001,18341,16741,1600,0,5.0224140280878515,5.0224140280878515
6,5,1,8000000,192.0551235973672,987339.8039092079,7000000000,21342,22742,12001,10741,8103,1400,0,2.430774076460403,2.430774076460403
6,6,0,10000000,190.76479182490672,0,9000000000,15001,24001,15001,9000,0,9000,0.8999999999999999,0,0.8999999999999999
6,9,1,3000000,209.82187993629262,694465.2100181811,3000000000,28882,29482,24001,5481,4320,600,0,1.29596124761446,1.29596124761446
6,7,0,3000000,193.5897233842747,0,8000000000,24001,32001,18001,14000,0,8000,0.7999999999999999,0,0.7999999999999999
6,8,1,9000000,200.54315046892026,831398.6577848962,2000000000,32727,33127,21001,12126,10825,400,0,3.2475395223678096,3.2475395223678096
